cubic_start,cubic_end,crc32_start,crc32_end,edn_start,edn_end,huffbench_start,huffbench_end,minver_start,minver_end,st_start,st_end,ud_start,ud_end,matmult_start,matmult_end,mont64_start,mont64_end,nbody_start,nbody_end,nettle_aes_start,nettle_aes_end,nettle_sha256_start,nettle_sha256_end,primecount_start,primecount_end,sg_start,sg_end,tarfind_start,tarfind_end
191111.346814800, 191114.550134440,191114.600267137, 191240.256504537,191240.303211815, 191257.300786163,191257.349902041, 191267.241142043,191267.303360207, 191273.986466035,191274.33530143, 191280.151729253,191280.198817533, 191294.109014253,191294.153344858, 191306.646140676,191306.692016545, 191320.57020656,191320.103950379, 191320.995672708,191321.43361869, 191330.768397447,191330.816834550, 191341.220349641,191341.267656609, 191353.934679403,191353.981959738, 191409.435219311,191409.487047917, 191436.16525986
191436.68653407, 191439.313051020,191439.362666454, 191564.907291582,191564.952723972, 191700.630260629,191700.679602576, 191710.598814728,191710.647554391, 191717.342818725,191717.390703397, 191723.529228925,191723.575780239, 191737.530961611,191737.578258187, 191750.60925661,191750.108925292, 191763.447412278,191763.495492052, 191764.396462260,191764.443731305, 191773.681461488,191773.729093679, 191784.81056334,191784.128658977, 191792.994698781,191793.43371823, 191848.511451561,191848.563472006, 191875.88524037
191875.141409795, 191878.444601340,191878.493569251, 192003.981785589,192004.29344019, 192020.794903293,192020.842429246, 192030.757172387,192030.806087960, 192037.478034786,192037.525910199, 192043.674884984,192043.722034800, 192057.688491465,192057.737076555, 192070.228969485,192070.276492962, 192083.514385854,192083.561210674, 192084.444656776,192084.492562737, 192093.555994489,192093.604683301, 192103.977448935,192104.25784215, 192112.901177944,192112.948343528, 192168.446835753,192168.498912941, 192195.11805104
192195.65728268, 192198.393173050,192198.441890851, 192323.944440534,192323.991251745, 192340.728639513,192340.777021182, 192350.765330597,192350.813731522, 192357.798061413,192357.843329809, 192363.993075193,192364.40470896, 192377.969087303,192378.14380737, 192390.650237130,192390.697593026, 192404.73697728,192404.122084075, 192405.999006,192405.48253830, 192414.116687707,192414.164283689, 192424.521181717,192424.568804045, 192433.424457825,192433.472996595, 192488.951122342,192489.3173563, 192515.560806089
192515.613529739, 192518.828842387,192518.877988581, 192644.435245427,192644.481446972, 192661.237856283,192661.298264021, 192671.210092143,192671.260672398, 192678.67856027,192678.117514868, 192684.255478481,192684.303444061, 192698.199130508,192698.246764024, 192710.736295690,192710.783441845, 192724.44953487,192724.93217567, 192724.990128690,192725.37986517, 192734.166300201,192734.214904364, 192744.578668749,192744.623018380, 192753.500433773,192753.548348162, 192809.79105339,192809.125374464, 192835.624002861
192835.676994488, 192838.913885463,192838.963857808, 192969.143477395,192969.190018282, 192985.930090678,192985.979612657, 192995.939046559,192995.989067941, 193002.654545891,193002.702626254, 193008.844939585,193008.893100331, 193022.787339734,193022.835047130, 193035.333074513,193035.379964681, 193048.626383818,193048.675838345, 193049.566585991,193049.613572596, 193058.697667655,193058.745386574, 193069.139938125,193069.187600046, 193078.75035672,193078.124217978, 193133.624243849,193133.676014634, 193160.193008211
193160.245499891, 193163.581839985,193163.627312912, 193289.124476413,193289.171311441, 193306.520908732,193306.570891351, 193316.526145197,193316.575823076, 193323.213253408,193323.260706510, 193329.407113663,193329.454601795, 193343.333560284,193343.381129027, 193356.198386607,193356.245598595, 193369.730918674,193369.778219342, 193370.671628463,193370.719142097, 193379.801380340,193379.847556289, 193390.209911247,193390.258099271, 193399.283039006,193399.338231018, 193454.855842703,193454.908547102, 193481.432875272
193481.497022677, 193484.758169093,193484.807248804, 193610.365457076,193610.411676888, 193627.176987888,193627.226824401, 193637.137076175,193637.186078536, 193643.844424210,193643.891913400, 193650.35516677,193650.82383281, 193663.968570006,193664.16978410, 193676.518054228,193676.564900014, 193689.874138244,193689.919158544, 193690.801142614,193690.847305817, 193699.911737870,193699.960379646, 193710.329063442,193710.375858367, 193719.213296668,193719.261410376, 193774.690760331,193774.742663579, 193801.300259034
193801.352706872, 193804.578952632,193804.628505008, 193930.193714062,193930.241042242, 193947.36578712,193947.85201288, 193957.22493726,193957.71265391, 193963.764981594,193963.812466039, 193969.953261563,193969.997979645, 193983.955526137,193984.2934876, 193996.919436447,193996.965068451, 194010.361282516,194010.409396291, 194011.294841530,194011.342689022, 194020.495507591,194020.542668679, 194030.910978308,194030.959321805, 194039.834523048,194039.881675741, 194095.428417810,194095.481016212, 194122.6452825
194122.60560932, 194125.260486076,194125.308524985, 194250.789111646,194250.836310726, 194267.702198577,194267.751387000, 194277.744859578,194277.793572916, 194284.479600304,194284.528001149, 194290.646763196,194290.694068992, 194304.577047707,194304.624591606, 194317.124432331,194317.170922504, 194330.341402572,194330.390464412, 194331.283796790,194331.341980110, 194340.405109739,194340.453347056, 194350.817485571,194350.866127225, 194359.738988771,194359.785896485, 194415.239753677,194415.291227054, 194441.851593310
194441.904355575, 194445.104213253,194445.153263995, 194570.579512317,194570.626780484, 194587.376443129,194587.468955420, 194597.490474356,194597.540312465, 194604.230634085,194604.276717546, 194610.391225894,194610.438662692, 194624.464822248,194624.513781017, 194637.6590439,194637.52453907, 194650.377702068,194650.426054524, 194651.300931894,194651.349290989, 194660.401012722,194660.449087199, 194670.987915243,194671.33271579, 194680.570248613,194680.620455913, 194736.129076912,194736.182892678, 194762.716307687
194762.769478713, 194766.14973244,194766.63957275, 194891.796361509,194891.842565448, 194911.990605195,194912.38050117, 194921.929109567,194921.974051962, 194928.644516710,194928.691635856, 194934.807606174,194934.855267043, 194948.822598664,194948.870942625, 194961.356326140,194961.403532735, 194974.702383254,194974.750863103, 194975.636500728,194975.683616550, 194984.745437676,194984.793268593, 194995.142883050,194995.190108566, 195004.52303597,195004.99568114, 195059.587540388,195059.639701448, 195086.201155743
195086.254422457, 195089.474764041,195089.523928157, 195214.993548574,195215.42252976, 195231.799674906,195231.847417737, 195241.730181135,195241.779447723, 195248.436605486,195248.484718631, 195254.610545552,195254.658737727, 195268.582005776,195268.627355458, 195281.121601264,195281.170466267, 195294.457333356,195294.505515070, 195295.386228767,195295.443272222, 195304.504285703,195304.552610265, 195314.928363211,195314.976347912, 195323.845918507,195323.892917108, 195379.393062411,195379.446158666, 195405.950868721
195406.3680032, 195409.214931833,195409.264299547, 195534.741523698,195534.789104450, 195551.497408357,195551.559481817, 195581.733430142,195581.815499285, 195588.466221926,195588.515748929, 195594.666945184,195594.714701862, 195608.632670158,195608.679814672, 195621.532498970,195621.579208097, 195635.33272684,195635.77792985, 195635.966644106,195636.14021899, 195645.63292548,195645.112681606, 195655.464393487,195655.512871193, 195664.359041335,195664.406174373, 195719.839942300,195719.891610872, 195746.416579263
195746.489927730, 195749.720984565,195749.769483113, 195875.373153145,195875.419913574, 195892.400589081,195892.450422433, 195902.350407459,195902.399964272, 195909.111858954,195909.159294597, 195915.482080919,195915.525737452, 195929.430484986,195929.478277089, 195941.958285350,195942.6645571, 195955.342199999,195955.389859069, 195956.317114501,195956.363676449, 195965.452965177,195965.500528164, 195975.845079557,195975.892497845, 195984.831151750,195984.879911476, 196040.378399396,196040.429598279, 196066.959075018
196067.12395527, 196070.253186749,196070.301646585, 196195.208522641,196195.254996442, 196211.988246642,196212.37821408, 196221.932586957,196221.982209123, 196228.655785469,196228.703660409, 196234.848577759,196234.895594809, 196248.764791227,196248.812678939, 196261.457235670,196261.504895667, 196274.780017732,196274.827939767, 196275.714179019,196275.761056877, 196284.869060453,196284.916818761, 196295.254923784,196295.302350579, 196304.171764232,196304.217809704, 196359.738522846,196359.791024526, 196386.363598966
196386.416511044, 196389.672599030,196389.718519853, 196515.254061088,196515.304804390, 196532.117465510,196532.167203618, 196542.289848053,196542.350069491, 196549.120261301,196549.168765288, 196555.619904756,196555.699567627, 196569.755872236,196569.804271463, 196582.283909976,196582.336543861, 196595.652987148,196595.700511103, 196596.603928713,196596.650641316, 196606.276465766,196606.326070720, 196616.677284667,196616.724388995, 196625.580523939,196625.628476309, 196681.76380322,196681.127840555, 196707.711810896
196707.766656663, 196710.988632404,196711.33983697, 196835.883200371,196835.929734613, 196852.659784139,196852.709241029, 196862.648960377,196862.698081753, 196869.377130222,196869.424988608, 196875.563942459,196875.612228845, 196889.646246715,196889.693050493, 196902.217237564,196902.265177160, 196915.835645817,196915.882829537, 196916.760279460,196916.806789685, 196925.870898848,196925.919952855, 196936.293119186,196936.340707362, 196946.542580582,196946.590132638, 197002.63245926,197002.115924957, 197028.648908933
197028.702185812, 197032.42566603,197032.92490172, 197157.749005994,197157.797026379, 197174.554885516,197174.600959150, 197184.692977187,197184.742083700, 197191.550450572,197191.598837036, 197197.719715138,197197.768854190, 197211.707206199,197211.755537437, 197224.247999796,197224.295323385, 197237.710627945,197237.757561471, 197238.638276586,197238.685855467, 197247.755934760,197247.804452642, 197258.219008895,197258.266035191, 197267.117165046,197267.165488550, 197322.590808165,197322.642508671, 197349.147035208
197349.199911824, 197352.444464784,197352.493730254, 197478.65175902,197478.111172065, 197494.864668007,197494.913563943, 197504.905033915,197504.953871098, 197511.613214420,197511.662054577, 197517.789105289,197517.835638049, 197531.771723864,197531.819655756, 197546.157774189,197546.205434883, 197559.334056170,197559.381333801, 197560.269296620,197560.323661358, 197569.390629445,197569.440252936, 197579.975429849,197580.23261515, 197589.260389870,197589.308349087, 197644.755713800,197644.808361890, 197671.307832228
197671.358846702, 197674.566417843,197674.615154253, 197800.194863885,197800.242613272, 197816.972483218,197817.20574270, 197827.383793700,197827.429105067, 197834.136514282,197834.183953164, 197840.328294918,197840.375288678, 197854.348568803,197854.396536698, 197866.892679348,197866.939949384, 197880.538762036,197880.585959200, 197881.469046678,197881.514718682, 197890.587758635,197890.631616925, 197901.71793789,197901.120567291, 197909.986862780,197910.34835633, 197965.503509552,197965.554352928, 197992.64924747
197992.118118381, 197995.342433720,197995.387282153, 198120.236988612,198120.282972491, 198137.37890675,198137.87981567, 198147.738432280,198147.784447631, 198154.448374439,198154.495651691, 198160.641230726,198160.687894256, 198174.603007315,198174.662795131, 198187.155671022,198187.201378337, 198200.465123970,198200.512653824, 198201.383229119,198201.430652977, 198210.552554608,198210.600715258, 198220.971989462,198221.19589931, 198229.871409927,198229.921095414, 198285.443079955,198285.495579627, 198311.971971958
198312.25249514, 198315.261842296,198315.306762391, 198440.863441415,198440.911838155, 198457.639915058,198457.689256226, 198467.570352052,198467.619205127, 198474.295865559,198474.341294522, 198480.469026198,198480.563978242, 198494.498136535,198494.545401293, 198507.125242687,198507.215150362, 198520.819878734,198520.874804388, 198521.793769949,198521.917459334, 198531.300320697,198531.348549330, 198541.687380328,198541.735332602, 198550.603135494,198550.650849721, 198606.99907178,198606.152883158, 198632.691138034
198632.743801557, 198636.22035390,198636.70698192, 198761.542829927,198761.589020751, 198778.353019607,198778.401660063, 198788.729102817,198788.779629025, 198795.457115313,198795.506048943, 198801.631888563,198801.679493977, 198815.570122495,198815.614820407, 198828.112753625,198828.161010725, 198841.424306578,198841.472654618, 198842.351345191,198842.398716548, 198851.526168076,198851.582806313, 198861.971099847,198862.16365167, 198870.874240010,198870.922410840, 198926.432580345,198926.483704887, 198953.10190065
198953.63891940, 198956.326095170,198956.372568191, 199081.969012317,199082.17408858, 199098.806800599,199098.855478169, 199108.820515229,199108.870783299, 199115.691363951,199115.739492751, 199121.862672622,199121.911253849, 199135.821727134,199135.869876403, 199148.356336950,199148.402451514, 199161.625407311,199161.672528213, 199162.563096937,199162.609152542, 199171.702546116,199171.750685683, 199182.497162646,199182.545046844, 199191.404818855,199191.453245457, 199246.932410500,199246.983758417, 199273.493273841
199273.545696080, 199276.755786617,199276.799941522, 199402.295266123,199402.342919487, 199419.55842974,199419.105245950, 199429.9626109,199429.66997988, 199435.755502078,199435.801965788, 199441.955197366,199442.3917734, 199455.916468735,199455.965468051, 199468.746074725,199468.791327127, 199482.9109455,199482.57296302, 199482.954185911,199483.251327, 199492.54874665,199492.103066983, 199502.470162602,199502.517080489, 199512.730820990,199512.777602173, 199568.644360892,199568.696396697, 199595.73269784
199595.125733439, 199598.297460543,199598.346496707, 199723.941715874,199723.987282864, 199740.750497203,199740.800497551, 199750.702085687,199750.751946842, 199757.436903370,199757.482570403, 199763.603805027,199763.649131361, 199777.550153928,199777.598956814, 199790.108862137,199790.156237732, 199803.438744837,199803.486737560, 199804.366746468,199804.413575545, 199813.509982171,199813.554568599, 199823.956368219,199824.4634150, 199832.878576249,199832.927708980, 199888.464938174,199888.516332139, 199915.26514157
199915.79264971, 199918.335633491,199918.401156121, 200043.812984213,200043.861360083, 200060.587592849,200060.636713541, 200070.604951108,200070.654485764, 200077.314919605,200077.363068962, 200083.479032697,200083.525926349, 200097.439572976,200097.487894669, 200110.60971275,200110.109428348, 200123.352860293,200123.411427538, 200124.281061203,200124.329419538, 200133.440958382,200133.549015287, 200143.906784177,200143.953026021, 200152.806021300,200152.852572238, 200209.304302550,200209.357355273, 200235.903550428
200235.955029992, 200239.228926673,200239.277474516, 200364.669830374,200364.715554757, 200381.971681172,200382.20477054, 200391.941053013,200391.989901640, 200398.687890084,200398.735965830, 200404.888557990,200404.935662484, 200418.875015108,200418.921051005, 200431.430264611,200431.477830871, 200444.741182070,200444.788918008, 200445.685318368,200445.731168230, 200454.838236697,200454.888615155, 200465.259612811,200465.307656809, 200474.188679710,200474.236274017, 200529.687184321,200529.738812967, 200556.266458074
200556.318983694, 200559.595509672,200559.645470431, 200685.489676407,200685.537048732, 200702.287754683,200702.333650655, 200712.285115807,200712.334832188, 200719.10111249,200719.58803554, 200725.201302221,200725.249930451, 200739.166335086,200739.214029867, 200751.724599997,200751.771246053, 200765.140352270,200765.187647181, 200766.81070093,200766.127776079, 200775.205043496,200775.254008923, 200785.670465532,200785.718800164, 200794.625350599,200794.674113392, 200850.142025331,200850.187113182, 200876.759570267
200876.812568054, 200880.60525187,200880.106796535, 201005.695613355,201005.742371672, 201022.532286798,201022.580730282, 201032.634263571,201032.683404625, 201039.338600296,201039.386329100, 201045.511890754,201045.558692541, 201059.486449130,201059.530783605, 201133.731324659,201133.779126758, 201147.85163555,201147.132396765, 201148.23499935,201148.83396402, 201157.170606333,201157.219784950, 201167.536998383,201167.584975071, 201176.447844018,201176.497126313, 201232.19216725,201232.72354607, 201258.587298158
201258.640487826, 201261.886002062,201261.935269586, 201387.355990942,201387.404288902, 201404.362366109,201404.421320392, 201414.414488314,201414.464341878, 201421.151129133,201421.199023783, 201427.330874166,201427.379008652, 201441.350555715,201441.397711144, 201454.141237106,201454.188660619, 201467.498552728,201467.546631920, 201468.410975628,201468.459014903, 201477.518277502,201477.567394419, 201487.920365282,201487.968495340, 201496.844733023,201496.894001690, 201552.290530534,201552.343397089, 201578.884978981
201578.938056903, 201582.159568611,201582.209839546, 201707.767684659,201707.815556478, 201724.882567958,201724.930811343, 201734.831366788,201734.878964608, 201741.538653909,201741.586845310, 201747.704872527,201747.753103104, 201761.651313295,201761.699205100, 201774.206234564,201774.254644168, 201787.599821257,201787.645242363, 201788.521197479,201788.567624484, 201797.688654442,201797.736463460, 201808.91986197,201808.139304283, 201817.300763,201817.48498083, 201872.558411956,201872.611597614, 201899.114877281
201899.168640612, 201902.421257107,201902.470446671, 202027.916934170,202027.963648586, 202044.754807754,202044.805139083, 202054.763588368,202054.813627869, 202061.469009550,202061.517259402, 202067.655919324,202067.703673054, 202081.574643535,202081.622642612, 202094.119340171,202094.168429158, 202107.722057315,202107.769835624, 202108.657402375,202108.704657348, 202117.772769092,202117.820731454, 202128.207851380,202128.256668942, 202137.99296008,202137.145928009, 202192.590777763,202192.642644266, 202219.154560339
202219.207457645, 202222.472524726,202222.521294512, 202347.960336547,202348.6590159, 202364.734417662,202364.783157369, 202374.661442917,202374.710157301, 202381.371524214,202381.419674543, 202387.561214610,202387.609515778, 202401.555551861,202401.603327833, 202414.80517934,202414.127682204, 202427.467928705,202427.515792212, 202428.406249198,202428.450031779, 202437.511714378,202437.560735953, 202447.966004729,202448.12895741, 202456.858167904,202456.903691993, 202512.340508880,202512.392529143, 202538.923892038
202538.976521535, 202542.207196196,202542.256587809, 202667.829587446,202667.874650333, 202684.688430469,202684.737661898, 202694.746509661,202694.795210740, 202701.496311048,202701.545311121, 202707.664450644,202707.711906576, 202721.646182202,202721.694644434, 202734.192434588,202734.240001712, 202747.504590530,202747.552504041, 202748.441128445,202748.487579208, 202757.535345652,202757.584359222, 202767.918135084,202767.965949750, 202776.830503136,202776.878642536, 202832.381376074,202832.434028756, 202858.951949945
202859.5430608, 202862.252560063,202862.301456185, 202987.697077776,202987.745039102, 203004.491743848,203004.537879110, 203015.570710710,203015.619880067, 203022.275272914,203022.323428531, 203028.462865537,203028.509596772, 203042.418474612,203042.464737214, 203055.586633110,203055.633965688, 203069.23950658,203069.73051076, 203069.961047404,203070.7967891, 203079.71202412,203079.117834839, 203089.510991894,203089.559863215, 203101.153999058,203101.203783791, 203156.663772939,203156.710709439, 203183.225101881
203183.278002744, 203186.536447269,203186.585440963, 203312.217047385,203312.263259356, 203329.650874390,203329.699080051, 203339.680489249,203339.727288039, 203346.424322516,203346.472321039, 203352.598686979,203352.645998806, 203366.522101920,203366.566831533, 203379.47981407,203379.94903200, 203392.309105185,203392.358225576, 203393.247046412,203393.295236567, 203402.365075248,203402.412408347, 203412.784601581,203412.832535177, 203421.681088537,203421.729001789, 203477.229034114,203477.281627565, 203503.797227191
203503.850603325, 203507.111731441,203507.161179865, 203632.699232379,203632.746845099, 203649.539049361,203649.589198887, 203659.539059968,203659.588450067, 203666.259876646,203666.307314938, 203672.459841787,203672.507459544, 203686.402408892,203686.450922842, 203698.986124233,203699.34147223, 203712.282339609,203712.329525565, 203713.206824397,203713.254207656, 203722.330408121,203722.375533043, 203732.719406028,203732.768573366, 203741.659216365,203741.706682933, 203797.239626209,203797.290983221, 203823.809056290
203823.862470236, 203827.71137114,203827.119301451, 203952.645034363,203952.691406290, 203969.446494557,203969.497086411, 203979.394415452,203979.443122901, 203986.115551114,203986.162863067, 203992.285922495,203992.331468631, 204006.260990222,204006.309354108, 204018.814240686,204018.860803859, 204032.385486123,204032.432732203, 204033.311252701,204033.358775696, 204042.431944127,204042.480623894, 204053.167926888,204053.216010536, 204062.61288801,204062.110106185, 204117.310009504,204117.362059858, 204143.918062264
